Project,Package,Address,AMW,ATFD,BOvM,BUR,CBO,CC,CM,CRIX,DAC,DIT,FANOUT,FDP,Futile Abstract Pipeline,GREEDY,HIT,LOCC,NAS,NAbsM,NOA,NOAM,NOD,NODD,NOM,NOPA,NProtM,NTempF,NSPECM,NrEC,NrBM,NrFE,NrIC,NrSS,PNAS,SCHIZO,TCC,Tradition Breaker,Temporary Field Host,WMC,WOC,is abstract,is interface,is leaf-class,is root-class,Brain Class
Downloads/QualitasCorpus-20130901r/Systems/c-jdbc-2.0.2,ChainedMBeanServerBuilder,org.objectweb.cjdbc.controller.jmx.ChainedMBeanServerBuilder,1.25,0,0,1,0,0,0,0,0,1,0,0,FALSE,0,1,48,0,0,1,1,1,1,4,0,1,0,0,0,0,0,0,0,-1,0,0,FALSE,FALSE,5,1,FALSE,FALSE,FALSE,TRUE,FALSE
Downloads/QualitasCorpus-20130901r/Systems/c-jdbc-2.0.2,MBeanServerBuilder,org.objectweb.cjdbc.controller.jmx.MBeanServerBuilder,1.5,0,1,1,1,0,0,0,0,2,2,0,FALSE,0,0,24,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,FALSE,FALSE,3,1,FALSE,FALSE,TRUE,FALSE,FALSE
Downloads/QualitasCorpus-20130901r/Systems/c-jdbc-2.0.2,MBeanServerManager,org.objectweb.cjdbc.controller.jmx.MBeanServerManager,3.4,0,0,1,5,0,0,0,1,0,9,0,FALSE,0,0,193,0,0,3,0,0,0,5,1,0,0,0,0,0,0,0,0,-1,0,0.6,FALSE,FALSE,17,0.83,FALSE,FALSE,FALSE,TRUE,FALSE
Downloads/QualitasCorpus-20130901r/Systems/c-jdbc-2.0.2,AbstractLoadBalancer,org.objectweb.cjdbc.controller.loadbalancer.AbstractLoadBalancer,1.91,12,0,0,15,18,65,8.5,3,2,55,3,FALSE,110,3,807,25,17,6,6,19,5,35,0,1,0,0,0,0,5,6,2,0.76,0,0.01,FALSE,FALSE,67,0.82,TRUE,FALSE,FALSE,FALSE,FALSE
Downloads/QualitasCorpus-20130901r/Systems/c-jdbc-2.0.2,AllBackendsFailedException,org.objectweb.cjdbc.controller.loadbalancer.AllBackendsFailedException,1,0,0,1,0,0,0,0,0,3,0,0,FALSE,0,0,44,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,4,0,FALSE,FALSE,TRUE,FALSE,FALSE
Downloads/QualitasCorpus-20130901r/Systems/c-jdbc-2.0.2,BackendWorkerThread,org.objectweb.cjdbc.controller.loadbalancer.BackendWorkerThread,3.25,3,0,1,5,19,44,1,4,1,25,3,FALSE,0,0,536,0,0,8,2,0,0,16,0,0,0,0,0,1,0,1,3,-1,0,0.51,FALSE,FALSE,52,0.85,FALSE,FALSE,FALSE,TRUE,FALSE
Downloads/QualitasCorpus-20130901r/Systems/c-jdbc-2.0.2,WeightedBalancer,org.objectweb.cjdbc.controller.loadbalancer.WeightedBalancer,2,0,0,1,1,0,0,0,0,0,3,0,FALSE,0,0,42,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,-1,0,0,FALSE,FALSE,4,1,TRUE,FALSE,FALSE,TRUE,FALSE
Downloads/QualitasCorpus-20130901r/Systems/c-jdbc-2.0.2,AbstractPostgreSQLBackuper,org.objectweb.cjdbc.controller.backup.AbstractPostgreSQLBackuper,1.45,0,0,1,1,0,0,0,1,0,2,0,FALSE,0,1,166,0,0,3,3,2,2,11,1,4,0,0,0,0,0,0,0,0,0,0.02,FALSE,FALSE,16,0.43,TRUE,FALSE,FALSE,TRUE,FALSE
Downloads/QualitasCorpus-20130901r/Systems/c-jdbc-2.0.2,Backuper,org.objectweb.cjdbc.controller.backup.Backuper,0,0,0,1,0,5,11,0,0,0,0,0,FALSE,0,2,123,0,9,0,0,5,3,9,0,0,0,0,0,0,0,0,0,-1,0,0,FALSE,FALSE,0,1,TRUE,TRUE,FALSE,FALSE,FALSE
Downloads/QualitasCorpus-20130901r/Systems/c-jdbc-2.0.2,DumpTransferInfo,org.objectweb.cjdbc.controller.backup.DumpTransferInfo,1,0,0,1,0,1,1,0,0,0,0,0,FALSE,0,0,35,0,0,3,2,0,0,3,0,0,0,0,0,0,0,0,0,-1,0,0,FALSE,FALSE,3,0,FALSE,FALSE,FALSE,TRUE,FALSE
Downloads/QualitasCorpus-20130901r/Systems/c-jdbc-2.0.2,BackupManager,org.objectweb.cjdbc.controller.backup.BackupManager,2.29,5,0,1,4,4,9,0,1,0,10,3,FALSE,0,0,124,5,0,2,0,0,0,7,1,0,0,0,0,0,0,0,0,0.83,0,1,FALSE,FALSE,16,0.86,FALSE,FALSE,TRUE,TRUE,FALSE
Downloads/QualitasCorpus-20130901r/Systems/c-jdbc-2.0.2,DerbyEmbeddedBackuper,org.objectweb.cjdbc.controller.backup.DerbyEmbeddedBackuper,1.75,1,0,1,5,0,0,0,1,0,12,1,FALSE,0,0,201,0,0,1,5,0,0,12,1,0,0,0,0,0,0,0,0,0,0,0.07,FALSE,FALSE,21,0.4,FALSE,FALSE,TRUE,TRUE,FALSE
Downloads/QualitasCorpus-20130901r/Systems/c-jdbc-2.0.2,OctopusBackuper,org.objectweb.cjdbc.controller.backup.OctopusBackuper,2.83,5,0,1,11,0,0,3.5,1,0,26,3,FALSE,100,0,793,0,0,17,1,0,0,23,1,0,0,0,0,3,0,0,0,0,1,0.27,FALSE,FALSE,65,0.73,FALSE,FALSE,TRUE,TRUE,FALSE
Downloads/QualitasCorpus-20130901r/Systems/c-jdbc-2.0.2,PostgreSQLBinaryBackuper,org.objectweb.cjdbc.controller.backup.PostgreSQLBinaryBackuper,4.5,1,0,0.83,3,0,0,0.5,1,1,6,1,FALSE,0,0,169,0,0,1,1,0,0,4,1,0,0,0,0,1,0,0,0,0,0,0.33,FALSE,FALSE,18,0.5,FALSE,FALSE,TRUE,FALSE,FALSE
Downloads/QualitasCorpus-20130901r/Systems/c-jdbc-2.0.2,PostgreSQLPlainTextBackuper,org.objectweb.cjdbc.controller.backup.PostgreSQLPlainTextBackuper,4.5,1,0,0.83,3,0,0,0.5,1,1,6,1,FALSE,0,0,169,0,0,1,1,0,0,4,1,0,0,0,0,1,0,0,0,0,0,0.33,FALSE,FALSE,18,0.5,FALSE,FALSE,TRUE,FALSE,FALSE
Downloads/QualitasCorpus-20130901r/Systems/c-jdbc-2.0.2,CacheException,org.objectweb.cjdbc.controller.cache.CacheException,1,0,0,1,0,0,0,0,0,3,0,0,FALSE,0,0,14,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,-1,0,0,FALSE,FALSE,1,0,FALSE,FALSE,FALSE,TRUE,FALSE
Downloads/QualitasCorpus-20130901r/Systems/c-jdbc-2.0.2,CacheStatistics,org.objectweb.cjdbc.controller.cache.CacheStatistics,1.04,1,0,1,1,5,8,0,1,0,4,1,FALSE,0,0,264,0,0,10,0,0,0,24,0,0,0,0,0,0,0,0,0,-1,0,0.14,FALSE,FALSE,25,1,FALSE,FALSE,FALSE,TRUE,FALSE
Downloads/QualitasCorpus-20130901r/Systems/c-jdbc-2.0.2,MetadataCache,org.objectweb.cjdbc.controller.cache.metadata.MetadataCache,2.57,5,0,1,4,2,4,0,1,0,8,3,FALSE,0,0,189,0,0,5,0,0,0,7,0,0,0,0,0,0,0,0,0,-1,0,0.6,FALSE,FALSE,18,1,FALSE,FALSE,FALSE,TRUE,FALSE
Downloads/QualitasCorpus-20130901r/Systems/c-jdbc-2.0.2,Field,org.objectweb.cjdbc.driver.Field,1.12,0,0,1,2,3,31,0,0,0,6,0,FALSE,0,0,351,0,0,17,10,0,0,24,0,0,0,0,0,0,0,0,0,-1,0,0.11,FALSE,FALSE,27,0.52,FALSE,FALSE,FALSE,TRUE,FALSE
Downloads/QualitasCorpus-20130901r/Systems/c-jdbc-2.0.2,DriverResultSet,org.objectweb.cjdbc.driver.DriverResultSet,2.55,12,0,1,14,3,5,3.5,11,0,43,4,FALSE,100,0,3983,0,0,29,8,0,0,162,0,1,0,0,0,3,0,0,0,-1,0,0.16,FALSE,FALSE,413,0.94,FALSE,FALSE,FALSE,TRUE,FALSE
Downloads/QualitasCorpus-20130901r/Systems/c-jdbc-2.0.2,Blob,org.objectweb.cjdbc.driver.Blob,1.33,0,0,1,3,1,2,0,1,0,3,0,FALSE,0,0,213,0,0,1,1,0,0,15,1,0,0,0,0,0,0,0,0,-1,0,0.31,FALSE,FALSE,20,0.91,FALSE,FALSE,FALSE,TRUE,FALSE
Downloads/QualitasCorpus-20130901r/Systems/c-jdbc-2.0.2,BlobOutputStream,org.objectweb.cjdbc.driver.BlobOutputStream,1,1,0,1,1,0,0,0,1,1,2,1,FALSE,0,0,51,0,0,2,0,0,0,3,2,0,0,0,0,0,0,0,0,-1,0,1,FALSE,FALSE,3,0.5,FALSE,FALSE,FALSE,TRUE,FALSE
Downloads/QualitasCorpus-20130901r/Systems/c-jdbc-2.0.2,CallableStatement,org.objectweb.cjdbc.driver.CallableStatement,1.02,0,8,0.25,1,0,0,1,0,2,1,0,FALSE,0,0,1575,71,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0.9,0,0,TRUE,FALSE,82,1,FALSE,FALSE,TRUE,FALSE,FALSE
Downloads/QualitasCorpus-20130901r/Systems/c-jdbc-2.0.2,PreparedStatement,org.objectweb.cjdbc.driver.PreparedStatement,4.55,19,1,0.89,8,1,1,4.5,0,1,19,8,FALSE,100,1,1655,39,0,28,1,1,1,47,0,3,0,1,0,3,0,0,0,0.95,2,0.32,TRUE,FALSE,214,0.63,FALSE,FALSE,FALSE,FALSE,FALSE
Downloads/QualitasCorpus-20130901r/Systems/c-jdbc-2.0.2,Connection,org.objectweb.cjdbc.driver.Connection,2.31,12,0,1,29,5,65,5,7,0,127,4,FALSE,111,0,3183,0,0,28,15,0,0,105,1,20,1,0,1,5,0,1,0,-1,0,0.23,FALSE,TRUE,243,0.76,FALSE,FALSE,FALSE,TRUE,FALSE
Downloads/QualitasCorpus-20130901r/Systems/c-jdbc-2.0.2,CjdbcUrl,org.objectweb.cjdbc.driver.CjdbcUrl,4.25,3,0,1,8,2,46,3,1,0,16,1,FALSE,100,0,448,0,0,9,6,0,0,16,0,0,0,0,0,1,1,0,0,-1,0,0.11,FALSE,FALSE,68,0.25,FALSE,FALSE,FALSE,TRUE,FALSE
Downloads/QualitasCorpus-20130901r/Systems/c-jdbc-2.0.2,ControllerInfo,org.objectweb.cjdbc.driver.ControllerInfo,1.25,0,0,1,0,4,7,0,0,0,0,0,FALSE,0,0,85,0,0,2,4,0,0,8,0,0,0,0,0,0,0,0,0,-1,0,0.73,FALSE,FALSE,10,0.33,FALSE,FALSE,FALSE,TRUE,FALSE
Downloads/QualitasCorpus-20130901r/Systems/c-jdbc-2.0.2,Clob,org.objectweb.cjdbc.driver.Clob,1.08,0,0,1,1,0,0,0,0,0,1,0,FALSE,0,0,190,0,0,2,0,0,0,12,0,0,0,0,0,0,0,0,0,-1,0,0.18,FALSE,FALSE,13,1,FALSE,FALSE,FALSE,TRUE,FALSE
Downloads/QualitasCorpus-20130901r/Systems/c-jdbc-2.0.2,Driver,org.objectweb.cjdbc.driver.Driver,6.18,38,0,1,13,2,4,5.5,3,0,40,11,FALSE,110,0,724,0,0,40,2,0,0,11,0,1,0,0,0,3,3,1,0,-1,0,0.22,FALSE,FALSE,68,0.42,FALSE,FALSE,FALSE,TRUE,FALSE
Downloads/QualitasCorpus-20130901r/Systems/c-jdbc-2.0.2,DatabaseMetaData,org.objectweb.cjdbc.driver.DatabaseMetaData,1.02,28,0,1,5,0,0,2,1,0,162,2,FALSE,100,0,1742,0,0,2,7,0,0,167,0,0,0,0,0,0,0,0,0,-1,0,0.03,FALSE,FALSE,170,0.96,FALSE,FALSE,FALSE,TRUE,FALSE
Downloads/QualitasCorpus-20130901r/Systems/c-jdbc-2.0.2,ConnectionClosingThread,org.objectweb.cjdbc.driver.ConnectionClosingThread,4,11,0,1,5,0,0,1,1,1,12,4,FALSE,0,0,135,0,0,3,0,0,0,3,0,0,0,0,0,1,1,0,0,-1,0,0,FALSE,FALSE,12,1,FALSE,FALSE,FALSE,TRUE,FALSE
Downloads/QualitasCorpus-20130901r/Systems/c-jdbc-2.0.2,Statement,org.objectweb.cjdbc.driver.Statement,2.14,21,0,1,12,2,4,2.5,1,0,22,12,FALSE,100,2,956,2,0,16,14,2,1,43,0,2,0,0,0,1,0,0,0,0.05,0,0.06,FALSE,FALSE,92,0.64,FALSE,FALSE,FALSE,TRUE,FALSE
Downloads/QualitasCorpus-20130901r/Systems/c-jdbc-2.0.2,DatabaseUser,org.objectweb.cjdbc.driver.DatabaseUser,1.5,0,0,1,0,0,0,0,0,0,0,0,FALSE,0,0,89,0,0,4,3,0,0,6,0,0,0,0,0,0,0,0,0,-1,0,0.7,FALSE,FALSE,9,0.4,FALSE,FALSE,FALSE,TRUE,FALSE
Downloads/QualitasCorpus-20130901r/Systems/c-jdbc-2.0.2,DataSource,org.objectweb.cjdbc.driver.DataSource,1.12,2,0,1,1,1,1,0,1,0,3,1,FALSE,0,0,262,0,0,11,9,0,0,17,0,1,0,0,0,0,0,0,0,-1,0,0.1,FALSE,FALSE,19,0.4,FALSE,FALSE,FALSE,TRUE,FALSE
Downloads/QualitasCorpus-20130901r/Systems/c-jdbc-2.0.2,DataSourceFactory,org.objectweb.cjdbc.driver.DataSourceFactory,3,3,0,1,1,0,0,0,0,0,6,1,FALSE,0,0,52,0,0,3,0,0,0,1,0,0,3,0,0,0,0,0,0,-1,0,1,FALSE,TRUE,3,1,FALSE,FALSE,FALSE,TRUE,FALSE
Downloads/QualitasCorpus-20130901r/Systems/c-jdbc-2.0.2,ResultSetMetaData,org.objectweb.cjdbc.driver.ResultSetMetaData,2.82,11,0,1,2,0,0,0,1,0,20,2,FALSE,0,0,223,0,0,1,1,0,0,22,0,0,0,0,0,0,0,0,0,-1,0,1,FALSE,FALSE,62,0.95,FALSE,FALSE,FALSE,TRUE,FALSE
Downloads/QualitasCorpus-20130901r/Systems/c-jdbc-2.0.2,Savepoint,org.objectweb.cjdbc.driver.Savepoint,1.5,0,0,1,0,0,0,0,0,0,0,0,FALSE,0,0,48,0,0,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,FALSE,FALSE,6,1,FALSE,FALSE,TRUE,TRUE,FALSE
Downloads/QualitasCorpus-20130901r/Systems/c-jdbc-2.0.2,ParsingCache,org.objectweb.cjdbc.controller.cache.parsing.ParsingCache,2.83,16,0,1,9,1,5,1,2,0,21,6,FALSE,10,0,349,0,0,8,7,0,0,12,0,0,0,0,0,1,0,1,0,-1,1,0.45,FALSE,FALSE,34,0.36,FALSE,FALSE,FALSE,TRUE,FALSE
Downloads/QualitasCorpus-20130901r/Systems/c-jdbc-2.0.2,RequestManager,org.objectweb.cjdbc.controller.requestmanager.RequestManager,3.18,36,0,0,36,22,106,7,11,2,178,15,FALSE,4111,2,2578,45,0,23,27,3,1,80,0,0,0,0,9,4,0,4,4,0.74,0,0.32,FALSE,FALSE,254,0.64,FALSE,FALSE,FALSE,FALSE,FALSE
Downloads/QualitasCorpus-20130901r/Systems/c-jdbc-2.0.2,ParserThread,org.objectweb.cjdbc.controller.requestmanager.ParserThread,1.5,0,0,1,1,0,0,0,2,1,2,0,FALSE,0,0,45,0,0,4,0,0,0,2,0,0,0,0,0,0,0,0,0,-1,0,1,FALSE,FALSE,3,1,FALSE,FALSE,FALSE,TRUE,FALSE
Downloads/QualitasCorpus-20130901r/Systems/c-jdbc-2.0.2,TransactionMarkerMetaData,org.objectweb.cjdbc.controller.requestmanager.TransactionMarkerMetaData,1,0,0,1,0,14,56,2,0,0,0,0,FALSE,0,0,83,0,0,3,6,0,0,7,0,0,0,0,0,0,0,0,3,-1,0,0.2,FALSE,FALSE,7,0,FALSE,FALSE,FALSE,TRUE,FALSE
Downloads/QualitasCorpus-20130901r/Systems/c-jdbc-2.0.2,RAIDbLevels,org.objectweb.cjdbc.controller.requestmanager.RAIDbLevels,0,0,0,1,0,0,0,0,0,0,0,0,FALSE,0,0,14,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,FALSE,FALSE,0,0,FALSE,FALSE,FALSE,TRUE,FALSE
Downloads/QualitasCorpus-20130901r/Systems/c-jdbc-2.0.2,AbstractResultCacheEntry,org.objectweb.cjdbc.controller.cache.result.entries.AbstractResultCacheEntry,0.94,0,0,1,1,9,22,0,3,0,1,0,FALSE,0,1,202,0,3,9,8,3,3,17,0,0,0,0,0,0,0,0,1,-1,0,0.12,FALSE,FALSE,16,0.4,TRUE,FALSE,FALSE,TRUE,FALSE
Downloads/QualitasCorpus-20130901r/Systems/c-jdbc-2.0.2,ResultCacheEntryEager,org.objectweb.cjdbc.controller.cache.result.entries.ResultCacheEntryEager,1.5,1,0,1,2,2,2,0,1,1,2,1,FALSE,0,0,75,0,0,3,3,0,0,6,0,0,1,0,0,0,0,0,0,0.4,0,0.1,FALSE,TRUE,9,0.4,FALSE,FALSE,TRUE,FALSE,FALSE
Downloads/QualitasCorpus-20130901r/Systems/c-jdbc-2.0.2,ResultCacheEntryNoCache,org.objectweb.cjdbc.controller.cache.result.entries.ResultCacheEntryNoCache,1,0,0,0,0,0,0,0,1,1,0,0,FALSE,0,0,35,0,0,1,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,4,0.5,FALSE,FALSE,TRUE,FALSE,FALSE
Downloads/QualitasCorpus-20130901r/Systems/c-jdbc-2.0.2,ResultCacheEntryRelaxed,org.objectweb.cjdbc.controller.cache.result.entries.ResultCacheEntryRelaxed,1,1,0,0.67,1,2,2,2,0,1,1,1,FALSE,0,0,91,0,0,3,5,0,0,8,0,0,0,0,0,0,0,0,0,0.57,0,0.05,FALSE,FALSE,8,0.29,FALSE,FALSE,TRUE,FALSE,FALSE
Downloads/QualitasCorpus-20130901r/Systems/c-jdbc-2.0.2,CacheDatabaseSchema,org.objectweb.cjdbc.controller.cache.result.schema.CacheDatabaseSchema,2.44,2,0,1,2,4,10,0,1,0,5,2,FALSE,0,0,166,0,0,1,1,0,0,9,0,0,0,0,0,0,0,0,1,-1,0,0.75,FALSE,FALSE,22,0.88,FALSE,FALSE,FALSE,TRUE,FALSE
Downloads/QualitasCorpus-20130901r/Systems/c-jdbc-2.0.2,CacheDatabaseTable,org.objectweb.cjdbc.controller.cache.result.schema.CacheDatabaseTable,2.36,7,0,1,6,5,13,0,0,0,12,5,FALSE,0,0,246,0,0,4,2,0,0,14,0,0,0,0,0,0,0,0,0,-1,0,0.33,FALSE,FALSE,33,0.85,FALSE,FALSE,FALSE,TRUE,FALSE
Downloads/QualitasCorpus-20130901r/Systems/c-jdbc-2.0.2,CacheDatabaseColumn,org.objectweb.cjdbc.controller.cache.result.schema.CacheDatabaseColumn,2.7,6,0,1,4,3,8,0.5,0,0,7,3,FALSE,0,0,214,0,0,2,2,0,0,10,0,0,0,0,0,1,0,0,0,-1,0,0.58,FALSE,FALSE,27,0.78,FALSE,FALSE,FALSE,TRUE,FALSE
Downloads/QualitasCorpus-20130901r/Systems/c-jdbc-2.0.2,RelaxedCacheThread,org.objectweb.cjdbc.controller.cache.result.threads.RelaxedCacheThread,3.6,15,0,1,6,1,2,0.5,2,1,15,6,FALSE,1000,0,141,0,0,6,1,0,0,5,2,0,3,0,0,1,0,0,0,-1,0,0.67,FALSE,TRUE,18,0.4,FALSE,FALSE,FALSE,TRUE,FALSE
Downloads/QualitasCorpus-20130901r/Systems/c-jdbc-2.0.2,EagerCacheThread,org.objectweb.cjdbc.controller.cache.result.threads.EagerCacheThread,3.75,11,0,1,6,1,2,0.5,2,1,11,6,FALSE,0,0,136,0,0,6,1,0,0,4,2,0,2,0,0,1,0,0,0,-1,0,0.67,FALSE,TRUE,15,0.4,FALSE,FALSE,FALSE,TRUE,FALSE
Downloads/QualitasCorpus-20130901r/Systems/c-jdbc-2.0.2,NoCaching,org.objectweb.cjdbc.controller.cache.result.rules.NoCaching,0.67,0,0,1,1,0,0,0,1,1,1,0,FALSE,0,0,23,0,0,1,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,2,0,FALSE,FALSE,TRUE,FALSE,FALSE
Downloads/QualitasCorpus-20130901r/Systems/c-jdbc-2.0.2,EagerCaching,org.objectweb.cjdbc.controller.cache.result.rules.EagerCaching,1,0,0,1,2,0,0,0,0,1,2,0,FALSE,0,0,33,0,0,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,3,0.5,FALSE,FALSE,TRUE,FALSE,FALSE
Downloads/QualitasCorpus-20130901r/Systems/c-jdbc-2.0.2,RelaxedCaching,org.objectweb.cjdbc.controller.cache.result.rules.RelaxedCaching,1,0,0,1,2,0,0,0,0,1,4,0,FALSE,0,0,39,0,0,2,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,FALSE,FALSE,3,0.5,FALSE,FALSE,TRUE,FALSE,FALSE
Downloads/QualitasCorpus-20130901r/Systems/c-jdbc-2.0.2,ControllerSecurityManager,org.objectweb.cjdbc.controller.core.security.ControllerSecurityManager,1.7,0,0,1,1,3,9,0,2,0,14,0,FALSE,0,0,353,5,0,11,19,0,0,27,0,0,0,0,0,0,0,0,0,0.96,0,0.08,FALSE,FALSE,46,0.24,FALSE,FALSE,TRUE,TRUE,FALSE
Downloads/QualitasCorpus-20130901r/Systems/c-jdbc-2.0.2,ControllerShutdownThread,org.objectweb.cjdbc.controller.core.shutdown.ControllerShutdownThread,2.4,4,0,1,9,0,0,0,1,1,21,3,FALSE,0,1,111,0,0,1,0,3,3,5,0,4,0,0,0,0,0,0,0,0,0,1,FALSE,FALSE,12,0,TRUE,FALSE,FALSE,FALSE,FALSE
Downloads/QualitasCorpus-20130901r/Systems/c-jdbc-2.0.2,ControllerForceShutdownThread,org.objectweb.cjdbc.controller.core.shutdown.ControllerForceShutdownThread,1,0,0,0.8,2,0,0,0,0,2,2,0,FALSE,0,0,29,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,FALSE,FALSE,2,1,FALSE,FALSE,TRUE,FALSE,FALSE
Downloads/QualitasCorpus-20130901r/Systems/c-jdbc-2.0.2,ControllerSafeShutdownThread,org.objectweb.cjdbc.controller.core.shutdown.ControllerSafeShutdownThread,1,0,0,0.8,2,0,0,0,0,2,2,0,FALSE,0,0,27,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,FALSE,FALSE,2,1,FALSE,FALSE,TRUE,FALSE,FALSE
Downloads/QualitasCorpus-20130901r/Systems/c-jdbc-2.0.2,ShutdownThread,org.objectweb.cjdbc.controller.core.shutdown.ShutdownThread,0.83,0,0,1,3,2,2,0,1,0,4,0,FALSE,0,2,79,0,1,3,2,8,2,6,2,0,1,0,0,0,0,0,0,-1,0,0,FALSE,TRUE,5,0.43,TRUE,FALSE,FALSE,TRUE,FALSE
Downloads/QualitasCorpus-20130901r/Systems/c-jdbc-2.0.2,ControllerWaitShutdownThread,org.objectweb.cjdbc.controller.core.shutdown.ControllerWaitShutdownThread,1,0,0,0.8,2,0,0,0,0,2,2,0,FALSE,0,0,27,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,FALSE,FALSE,2,1,FALSE,FALSE,TRUE,FALSE,FALSE
Downloads/QualitasCorpus-20130901r/Systems/c-jdbc-2.0.2,VirtualDatabaseForceShutdownThread,org.objectweb.cjdbc.controller.core.shutdown.VirtualDatabaseForceShutdownThread,1,0,0,0.5,1,0,0,0,0,2,1,0,FALSE,0,0,25,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,FALSE,FALSE,2,1,FALSE,FALSE,TRUE,FALSE,FALSE
Downloads/QualitasCorpus-20130901r/Systems/c-jdbc-2.0.2,VirtualDatabaseShutdownThread,org.objectweb.cjdbc.controller.core.shutdown.VirtualDatabaseShutdownThread,2.67,8,0,1,9,0,0,0.5,1,1,27,2,FALSE,11,1,184,0,0,1,0,3,3,6,0,5,0,0,1,0,0,1,0,0,0,1,FALSE,FALSE,16,0,TRUE,FALSE,FALSE,FALSE,FALSE
Downloads/QualitasCorpus-20130901r/Systems/c-jdbc-2.0.2,VirtualDatabaseSafeShutdownThread,org.objectweb.cjdbc.controller.core.shutdown.VirtualDatabaseSafeShutdownThread,1,0,0,0.67,1,0,0,0,0,2,1,0,FALSE,0,0,26,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,FALSE,FALSE,2,1,FALSE,FALSE,TRUE,FALSE,FALSE
Downloads/QualitasCorpus-20130901r/Systems/c-jdbc-2.0.2,VirtualDatabaseWaitShutdownThread,org.objectweb.cjdbc.controller.core.shutdown.VirtualDatabaseWaitShutdownThread,1,0,0,0.67,1,0,0,0,0,2,1,0,FALSE,0,0,26,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,FALSE,FALSE,2,1,FALSE,FALSE,TRUE,FALSE,FALSE
Downloads/QualitasCorpus-20130901r/Systems/c-jdbc-2.0.2,DatabasesParser,org.objectweb.cjdbc.controller.xml.DatabasesParser,4.47,34,0,1,86,1,1,6,23,1,363,13,FALSE,1110,0,2958,0,0,36,0,0,0,75,1,0,3,0,0,2,0,6,0,-1,0,0.62,FALSE,TRUE,335,0.91,FALSE,FALSE,FALSE,TRUE,TRUE
Downloads/QualitasCorpus-20130901r/Systems/c-jdbc-2.0.2,ControllerParser,org.objectweb.cjdbc.controller.xml.ControllerParser,3.6,19,0,1,12,1,1,1.5,6,1,108,4,FALSE,111,0,605,0,0,9,0,0,0,20,1,0,1,0,1,1,1,1,0,-1,0,0.46,FALSE,TRUE,72,0.91,FALSE,FALSE,FALSE,TRUE,FALSE
Downloads/QualitasCorpus-20130901r/Systems/c-jdbc-2.0.2,SQLDataSerialization,org.objectweb.cjdbc.driver.protocol.SQLDataSerialization,30,0,0,1,2,0,0,0,1,0,16,0,FALSE,0,0,473,0,0,13,0,0,0,1,0,0,0,0,0,0,0,0,0,-1,15,1,FALSE,FALSE,30,1,FALSE,FALSE,FALSE,TRUE,FALSE
Downloads/QualitasCorpus-20130901r/Systems/c-jdbc-2.0.2,TypeTag,org.objectweb.cjdbc.driver.protocol.TypeTag,2.86,0,0,1,2,4,24,0,1,0,2,0,FALSE,0,0,236,0,0,26,0,0,0,7,0,0,0,0,0,0,0,0,0,-1,0,0.3,FALSE,FALSE,20,0.17,FALSE,FALSE,FALSE,TRUE,FALSE
Downloads/QualitasCorpus-20130901r/Systems/c-jdbc-2.0.2,CommandCompleted,org.objectweb.cjdbc.driver.protocol.CommandCompleted,1,0,0,1,0,0,0,0,0,3,0,0,FALSE,0,0,36,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,4,0,FALSE,FALSE,TRUE,FALSE,FALSE
Downloads/QualitasCorpus-20130901r/Systems/c-jdbc-2.0.2,Commands,org.objectweb.cjdbc.driver.protocol.Commands,0,0,0,1,0,0,0,0,0,0,0,0,FALSE,0,0,584,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,FALSE,FALSE,0,0,FALSE,FALSE,FALSE,TRUE,FALSE
Downloads/QualitasCorpus-20130901r/Systems/c-jdbc-2.0.2,AbstractTask,org.objectweb.cjdbc.controller.loadbalancer.tasks.AbstractTask,1.45,2,0,1,3,5,29,0,2,0,3,2,FALSE,0,1,345,0,1,9,11,12,12,20,0,0,0,0,0,0,0,0,2,-1,0,0.23,FALSE,FALSE,29,0.42,TRUE,FALSE,FALSE,TRUE,FALSE
